,Topics,Sub Topic,Type,Difficulty,Project Type,Workers
401,Front End,React,S1,25,Frontend,Abiyyu Diora Haqi
402,Front End,React,S1,25,Frontend,Imam
403,Front End,React,S1,25,Frontend,Andi Rezal Oktavianto
404,Front End,React,S1,25,Frontend,Iga Narendra Pramawijaya
405,Front End,React,S1,25,Frontend,Muhammad Raden Syawali Akbar
406,Front End,React,S2,20,Frontend,Iga Narendra Pramawijaya
407,Front End,React,S2,20,Frontend,Imam
408,Front End,React,S2,20,Frontend,Andi Rezal Oktavianto
409,Front End,React,S2,20,Frontend,Muhammad Raden Syawali Akbar
410,Front End,React,S2,20,Frontend,Abiyyu Diora Haqi
411,NLP,Text Classification,S2,19,ML,Azis Sofyanto
412,NLP,Text Classification,S2,19,ML,I Putu Ranantha Nugraha Suparta
413,NLP,Text Classification,S2,19,ML,Bagja Kurniadi
414,NLP,Text Classification,S2,19,ML,Suci Rahmadani
415,NLP,Text Classification,S2,19,ML,Gabriel Kheisa
416,Computer Vision,Image Segmentation,S3,19,ML,Andhika Zulfikri
417,Computer Vision,Image Segmentation,S3,19,ML,Farel Eden
418,Computer Vision,Image Segmentation,S3,19,ML,Bagja Kurniadi
419,Computer Vision,Image Segmentation,S3,19,ML,Putu Gede Agung Karna Sampalan
420,Computer Vision,Image Segmentation,S3,19,ML,I Putu Ranantha Nugraha Suparta
421,Computer Vision,Optical Character Recognition,S2,20,ML,Putu Gede Agung Karna Sampalan
422,Computer Vision,Optical Character Recognition,S2,20,ML,Nyoman Satiya Najwa Sadha
423,Computer Vision,Optical Character Recognition,S2,20,ML,Christopher Kristianto
424,Computer Vision,Optical Character Recognition,S2,20,ML,Bagja Kurniadi
425,Computer Vision,Optical Character Recognition,S2,20,ML,Farel Eden
426,Time-series,LSTM,S1,6,ML,Putu Gede Agung Karna Sampalan
427,Time-series,LSTM,S1,6,ML,Suci Rahmadani
428,Classification & Regression,Random Forest,S2,19,ML,Alvin Tan
429,Classification & Regression,Random Forest,S2,19,ML,I Putu Ranantha Nugraha Suparta
430,Classification & Regression,Random Forest,S2,19,ML,Suci Rahmadani
431,Classification & Regression,Random Forest,S2,19,ML,Azis Sofyanto
432,Classification & Regression,Random Forest,S2,19,ML,Rikip Ginanjar
433,Computer Vision,Face Recognition,S3,14,ML,Christopher Kristianto
434,Computer Vision,Face Recognition,S3,14,ML,Nyoman Satiya Najwa Sadha
435,Computer Vision,Face Recognition,S3,14,ML,Alvin Tan
436,Computer Vision,Face Recognition,S3,14,ML,Andhika Zulfikri
437,NLP,Text Classification,S3,15,ML,Rikip Ginanjar
438,NLP,Text Classification,S3,15,ML,Nyoman Satiya Najwa Sadha
439,NLP,Text Classification,S3,15,ML,I Putu Ranantha Nugraha Suparta
440,NLP,Text Classification,S3,15,ML,Bagja Kurniadi
441,NLP,Text Classification,S3,15,ML,Sarah Sema Khairunisa
442,Back End,Express.js,S1,20,Backend,Wahyu Fauzan
443,Back End,Express.js,S1,20,Backend,Sandrian Yulianto
444,Back End,Express.js,S1,20,Backend,Abdullah Nur Hudi
445,Back End,Express.js,S1,20,Backend,Vania Kylie
446,Back End,Express.js,S1,20,Backend,Chairul Rizqi
447,Time-series,LSTM,S1,11,ML,Nyoman Satiya Najwa Sadha
448,Time-series,LSTM,S1,11,ML,Rikip Ginanjar
449,Time-series,LSTM,S1,11,ML,Azis Sofyanto
450,Time-series,LSTM,S1,11,ML,Farel Eden
451,Front End,Vue.js,S1,22,Frontend,Muhammad Raden Syawali Akbar
452,Front End,Vue.js,S1,22,Frontend,Imam
453,Front End,Vue.js,S1,22,Frontend,Andi Rezal Oktavianto
454,Front End,Vue.js,S1,22,Frontend,Abiyyu Diora Haqi
455,Front End,Vue.js,S1,22,Frontend,Iga Narendra Pramawijaya
456,Classification & Regression,Gradient Boosting,S3,15,ML,Gabriel Kheisa
457,Classification & Regression,Gradient Boosting,S3,15,ML,I Putu Ranantha Nugraha Suparta
458,Classification & Regression,Gradient Boosting,S3,15,ML,Putu Gede Agung Karna Sampalan
459,Classification & Regression,Gradient Boosting,S3,15,ML,Farel Eden
460,Classification & Regression,Gradient Boosting,S3,15,ML,Christopher Kristianto
461,Time-series,LSTM,S2,29,ML,Gabriel Kheisa
462,Time-series,LSTM,S2,29,ML,Farel Eden
463,Time-series,LSTM,S2,29,ML,Putu Gede Agung Karna Sampalan
464,Time-series,LSTM,S2,29,ML,Nyoman Satiya Najwa Sadha
465,Time-series,LSTM,S2,29,ML,I Putu Ranantha Nugraha Suparta
466,Computer Vision,Image Segmentation,S3,28,ML,Bagja Kurniadi
467,Computer Vision,Image Segmentation,S3,28,ML,I Putu Ranantha Nugraha Suparta
468,Computer Vision,Image Segmentation,S3,28,ML,Alvin Tan
469,Computer Vision,Image Segmentation,S3,28,ML,Azis Sofyanto
470,Computer Vision,Image Segmentation,S3,28,ML,Putu Gede Agung Karna Sampalan
471,Data Engineering,Data Lake,S1,23,ML,Putu Gede Agung Karna Sampalan
472,Data Engineering,Data Lake,S1,23,ML,Farel Eden
473,Data Engineering,Data Lake,S1,23,ML,Suci Rahmadani
474,Data Engineering,Data Lake,S1,23,ML,Nyoman Satiya Najwa Sadha
475,Data Engineering,Data Lake,S1,23,ML,Andhika Zulfikri
476,Front End,Ember.js,S1,6,Frontend,Abiyyu Diora Haqi
477,Front End,Ember.js,S1,6,Frontend,Imam
478,Classification & Regression,Random Forest,S1,19,ML,Farel Eden
479,Classification & Regression,Random Forest,S1,19,ML,Nyoman Satiya Najwa Sadha
480,Classification & Regression,Random Forest,S1,19,ML,Azis Sofyanto
481,Classification & Regression,Random Forest,S1,19,ML,Putu Gede Agung Karna Sampalan
482,Classification & Regression,Random Forest,S1,19,ML,Gabriel Kheisa
483,Data Engineering,Data Warehousing,S2,13,ML,Gabriel Kheisa
484,Data Engineering,Data Warehousing,S2,13,ML,Suci Rahmadani
485,Data Engineering,Data Warehousing,S2,13,ML,Farel Eden
486,Data Engineering,Data Warehousing,S2,13,ML,Sarah Sema Khairunisa
487,Computer Vision,Object Detection,S3,5,ML,Christopher Kristianto
488,Computer Vision,Object Detection,S3,5,ML,Farel Eden
489,NLP,Text Classification,S2,24,ML,Putu Gede Agung Karna Sampalan
490,NLP,Text Classification,S2,24,ML,Gabriel Kheisa
491,NLP,Text Classification,S2,24,ML,Suci Rahmadani
492,NLP,Text Classification,S2,24,ML,Bagja Kurniadi
493,NLP,Text Classification,S2,24,ML,Christopher Kristianto
494,Speech / Audio,Music Information Retrieval,S3,15,ML,Bagja Kurniadi
495,Speech / Audio,Music Information Retrieval,S3,15,ML,Alvin Tan
496,Speech / Audio,Music Information Retrieval,S3,15,ML,Rikip Ginanjar
497,Speech / Audio,Music Information Retrieval,S3,15,ML,Putu Gede Agung Karna Sampalan
498,Speech / Audio,Music Information Retrieval,S3,15,ML,Suci Rahmadani
499,Classification & Regression,Gradient Boosting,S2,11,ML,Farel Eden
500,Classification & Regression,Gradient Boosting,S2,11,ML,Azis Sofyanto
501,Classification & Regression,Gradient Boosting,S2,11,ML,Suci Rahmadani
502,Classification & Regression,Gradient Boosting,S2,11,ML,Putu Gede Agung Karna Sampalan
503,Speech / Audio,Speech Recognition,S3,23,ML,Gabriel Kheisa
504,Speech / Audio,Speech Recognition,S3,23,ML,Farel Eden
505,Speech / Audio,Speech Recognition,S3,23,ML,Andhika Zulfikri
506,Speech / Audio,Speech Recognition,S3,23,ML,Suci Rahmadani
507,Speech / Audio,Speech Recognition,S3,23,ML,Alvin Tan
508,Back End,Node.js,S3,28,Backend,Wahyu Fauzan
509,Back End,Node.js,S3,28,Backend,Chairul Rizqi
510,Back End,Node.js,S3,28,Backend,Abdullah Nur Hudi
511,Back End,Node.js,S3,28,Backend,Sandrian Yulianto
512,Back End,Node.js,S3,28,Backend,Vania Kylie
513,Front End,Angular,S3,10,Frontend,Muhammad Raden Syawali Akbar
514,Front End,Angular,S3,10,Frontend,Iga Narendra Pramawijaya
515,Front End,Angular,S3,10,Frontend,Abiyyu Diora Haqi
516,Front End,Angular,S3,10,Frontend,Andi Rezal Oktavianto
517,Front End,React,S1,16,Frontend,Abiyyu Diora Haqi
518,Front End,React,S1,16,Frontend,Andi Rezal Oktavianto
519,Front End,React,S1,16,Frontend,Muhammad Raden Syawali Akbar
520,Front End,React,S1,16,Frontend,Iga Narendra Pramawijaya
521,Front End,React,S1,16,Frontend,Imam
522,Data Engineering,ETL,S1,5,ML,Farel Eden
523,Data Engineering,ETL,S1,5,ML,Nyoman Satiya Najwa Sadha
524,Back End,Django,S2,10,Backend,Wahyu Fauzan
525,Back End,Django,S2,10,Backend,Abdullah Nur Hudi
526,Back End,Django,S2,10,Backend,Sandrian Yulianto
527,Back End,Django,S2,10,Backend,Chairul Rizqi
528,Back End,Node.js,S1,5,Backend,Vania Kylie
529,Back End,Node.js,S1,5,Backend,Abdullah Nur Hudi
530,Time-series,LSTM,S1,5,ML,Nyoman Satiya Najwa Sadha
531,Time-series,LSTM,S1,5,ML,I Putu Ranantha Nugraha Suparta
532,Time-series,LSTM,S3,7,ML,Sarah Sema Khairunisa
533,Time-series,LSTM,S3,7,ML,Andhika Zulfikri
534,Computer Vision,Object Detection,S1,12,ML,Suci Rahmadani
535,Computer Vision,Object Detection,S1,12,ML,Andhika Zulfikri
536,Computer Vision,Object Detection,S1,12,ML,Bagja Kurniadi
537,Computer Vision,Object Detection,S1,12,ML,Rikip Ginanjar
538,Front End,Ember.js,S2,10,Frontend,Abiyyu Diora Haqi
539,Front End,Ember.js,S2,10,Frontend,Iga Narendra Pramawijaya
540,Front End,Ember.js,S2,10,Frontend,Imam
541,Front End,Ember.js,S2,10,Frontend,Muhammad Raden Syawali Akbar
542,Time-series,LSTM,S1,10,ML,Farel Eden
543,Time-series,LSTM,S1,10,ML,Rikip Ginanjar
544,Time-series,LSTM,S1,10,ML,Christopher Kristianto
545,Time-series,LSTM,S1,10,ML,Sarah Sema Khairunisa
546,Speech / Audio,Speaker Recognition,S2,7,ML,Alvin Tan
547,Speech / Audio,Speaker Recognition,S2,7,ML,I Putu Ranantha Nugraha Suparta
548,Front End,Ember.js,S1,16,Frontend,Abiyyu Diora Haqi
549,Front End,Ember.js,S1,16,Frontend,Muhammad Raden Syawali Akbar
550,Front End,Ember.js,S1,16,Frontend,Andi Rezal Oktavianto
551,Front End,Ember.js,S1,16,Frontend,Iga Narendra Pramawijaya
552,Front End,Ember.js,S1,16,Frontend,Imam
553,Back End,Node.js,S2,27,Backend,Vania Kylie
554,Back End,Node.js,S2,27,Backend,Abdullah Nur Hudi
555,Back End,Node.js,S2,27,Backend,Sandrian Yulianto
556,Back End,Node.js,S2,27,Backend,Chairul Rizqi
557,Back End,Node.js,S2,27,Backend,Wahyu Fauzan
558,Back End,Django,S1,9,Backend,Wahyu Fauzan
559,Back End,Django,S1,9,Backend,Abdullah Nur Hudi
560,Time-series,LSTM,S2,24,ML,Alvin Tan
561,Time-series,LSTM,S2,24,ML,Nyoman Satiya Najwa Sadha
562,Time-series,LSTM,S2,24,ML,Rikip Ginanjar
563,Time-series,LSTM,S2,24,ML,Gabriel Kheisa
564,Time-series,LSTM,S2,24,ML,Azis Sofyanto
565,Data Engineering,Data Lake,S3,8,ML,Bagja Kurniadi
566,Data Engineering,Data Lake,S3,8,ML,Rikip Ginanjar
567,Computer Vision,Object Detection,S1,28,ML,Azis Sofyanto
568,Computer Vision,Object Detection,S1,28,ML,Andhika Zulfikri
569,Computer Vision,Object Detection,S1,28,ML,Nyoman Satiya Najwa Sadha
570,Computer Vision,Object Detection,S1,28,ML,Gabriel Kheisa
571,Computer Vision,Object Detection,S1,28,ML,Alvin Tan
572,NLP,Text Classification,S1,22,ML,Christopher Kristianto
573,NLP,Text Classification,S1,22,ML,Sarah Sema Khairunisa
574,NLP,Text Classification,S1,22,ML,Gabriel Kheisa
575,NLP,Text Classification,S1,22,ML,Suci Rahmadani
576,NLP,Text Classification,S1,22,ML,Andhika Zulfikri
577,NLP,Topic Modeling,S1,26,ML,Azis Sofyanto
578,NLP,Topic Modeling,S1,26,ML,Nyoman Satiya Najwa Sadha
579,NLP,Topic Modeling,S1,26,ML,Sarah Sema Khairunisa
580,NLP,Topic Modeling,S1,26,ML,Christopher Kristianto
581,NLP,Topic Modeling,S1,26,ML,Rikip Ginanjar
582,Computer Vision,Face Recognition,S3,8,ML,Farel Eden
583,Computer Vision,Face Recognition,S3,8,ML,Nyoman Satiya Najwa Sadha
584,Computer Vision,Object Detection,S2,17,ML,Bagja Kurniadi
585,Computer Vision,Object Detection,S2,17,ML,Christopher Kristianto
586,Computer Vision,Object Detection,S2,17,ML,Sarah Sema Khairunisa
587,Computer Vision,Object Detection,S2,17,ML,Gabriel Kheisa
588,Computer Vision,Object Detection,S2,17,ML,Rikip Ginanjar
589,Back End,Flask,S2,11,Backend,Chairul Rizqi
590,Back End,Flask,S2,11,Backend,Vania Kylie
591,Back End,Flask,S2,11,Backend,Sandrian Yulianto
592,Back End,Flask,S2,11,Backend,Abdullah Nur Hudi
593,NLP,Topic Modeling,S2,8,ML,Christopher Kristianto
594,NLP,Topic Modeling,S2,8,ML,Nyoman Satiya Najwa Sadha
595,Front End,Ember.js,S1,21,Frontend,Abiyyu Diora Haqi
596,Front End,Ember.js,S1,21,Frontend,Imam
597,Front End,Ember.js,S1,21,Frontend,Iga Narendra Pramawijaya
598,Front End,Ember.js,S1,21,Frontend,Muhammad Raden Syawali Akbar
599,Front End,Ember.js,S1,21,Frontend,Andi Rezal Oktavianto
600,Data Engineering,Data Warehousing,S2,11,ML,Nyoman Satiya Najwa Sadha
601,Data Engineering,Data Warehousing,S2,11,ML,Suci Rahmadani
602,Data Engineering,Data Warehousing,S2,11,ML,Azis Sofyanto
603,Data Engineering,Data Warehousing,S2,11,ML,Christopher Kristianto
604,NLP,Topic Modeling,S3,14,ML,Suci Rahmadani
605,NLP,Topic Modeling,S3,14,ML,Gabriel Kheisa
606,NLP,Topic Modeling,S3,14,ML,Bagja Kurniadi
607,NLP,Topic Modeling,S3,14,ML,Azis Sofyanto
608,NLP,Named Entity Recognition,S1,5,ML,Christopher Kristianto
609,NLP,Named Entity Recognition,S1,5,ML,Farel Eden
610,Time-series,LSTM,S2,16,ML,Nyoman Satiya Najwa Sadha
611,Time-series,LSTM,S2,16,ML,Farel Eden
612,Time-series,LSTM,S2,16,ML,Bagja Kurniadi
613,Time-series,LSTM,S2,16,ML,Gabriel Kheisa
614,Time-series,LSTM,S2,16,ML,I Putu Ranantha Nugraha Suparta
615,NLP,Sentiment Analysis,S1,10,ML,Azis Sofyanto
616,NLP,Sentiment Analysis,S1,10,ML,Putu Gede Agung Karna Sampalan
617,NLP,Sentiment Analysis,S1,10,ML,Alvin Tan
618,NLP,Sentiment Analysis,S1,10,ML,I Putu Ranantha Nugraha Suparta
619,Back End,Node.js,S2,21,Backend,Abdullah Nur Hudi
620,Back End,Node.js,S2,21,Backend,Sandrian Yulianto
621,Back End,Node.js,S2,21,Backend,Wahyu Fauzan
622,Back End,Node.js,S2,21,Backend,Chairul Rizqi
623,Back End,Node.js,S2,21,Backend,Vania Kylie
624,Data Engineering,ETL,S3,15,ML,Suci Rahmadani
625,Data Engineering,ETL,S3,15,ML,Gabriel Kheisa
626,Data Engineering,ETL,S3,15,ML,Nyoman Satiya Najwa Sadha
627,Data Engineering,ETL,S3,15,ML,Putu Gede Agung Karna Sampalan
628,Data Engineering,ETL,S3,15,ML,Alvin Tan
629,Front End,Angular,S1,20,Frontend,Iga Narendra Pramawijaya
630,Front End,Angular,S1,20,Frontend,Muhammad Raden Syawali Akbar
631,Front End,Angular,S1,20,Frontend,Abiyyu Diora Haqi
632,Front End,Angular,S1,20,Frontend,Andi Rezal Oktavianto
633,Front End,Angular,S1,20,Frontend,Imam
634,Speech / Audio,Speech Recognition,S2,13,ML,Nyoman Satiya Najwa Sadha
635,Speech / Audio,Speech Recognition,S2,13,ML,Putu Gede Agung Karna Sampalan
636,Speech / Audio,Speech Recognition,S2,13,ML,Andhika Zulfikri
637,Speech / Audio,Speech Recognition,S2,13,ML,Gabriel Kheisa
638,Data Engineering,Data Integration,S2,22,ML,Andhika Zulfikri
639,Data Engineering,Data Integration,S2,22,ML,Gabriel Kheisa
640,Data Engineering,Data Integration,S2,22,ML,Sarah Sema Khairunisa
641,Data Engineering,Data Integration,S2,22,ML,Putu Gede Agung Karna Sampalan
642,Data Engineering,Data Integration,S2,22,ML,I Putu Ranantha Nugraha Suparta
643,NLP,Named Entity Recognition,S1,14,ML,Andhika Zulfikri
644,NLP,Named Entity Recognition,S1,14,ML,Nyoman Satiya Najwa Sadha
645,NLP,Named Entity Recognition,S1,14,ML,Christopher Kristianto
646,NLP,Named Entity Recognition,S1,14,ML,Gabriel Kheisa
647,Time-series,ARIMA,S1,21,ML,Sarah Sema Khairunisa
648,Time-series,ARIMA,S1,21,ML,Christopher Kristianto
649,Time-series,ARIMA,S1,21,ML,Nyoman Satiya Najwa Sadha
650,Time-series,ARIMA,S1,21,ML,Farel Eden
651,Time-series,ARIMA,S1,21,ML,Azis Sofyanto
652,Back End,Express.js,S2,6,Backend,Abdullah Nur Hudi
653,Back End,Express.js,S2,6,Backend,Sandrian Yulianto
654,Data Engineering,ETL,S3,29,ML,Gabriel Kheisa
655,Data Engineering,ETL,S3,29,ML,Sarah Sema Khairunisa
656,Data Engineering,ETL,S3,29,ML,Bagja Kurniadi
657,Data Engineering,ETL,S3,29,ML,I Putu Ranantha Nugraha Suparta
658,Data Engineering,ETL,S3,29,ML,Farel Eden
659,Speech / Audio,Audio Signal Processing,S3,6,ML,Alvin Tan
660,Speech / Audio,Audio Signal Processing,S3,6,ML,I Putu Ranantha Nugraha Suparta
661,Front End,React,S2,7,Frontend,Iga Narendra Pramawijaya
662,Front End,React,S2,7,Frontend,Muhammad Raden Syawali Akbar
663,NLP,Topic Modeling,S2,24,ML,Azis Sofyanto
664,NLP,Topic Modeling,S2,24,ML,Alvin Tan
665,NLP,Topic Modeling,S2,24,ML,Gabriel Kheisa
666,NLP,Topic Modeling,S2,24,ML,Sarah Sema Khairunisa
667,NLP,Topic Modeling,S2,24,ML,I Putu Ranantha Nugraha Suparta
668,Back End,Express.js,S1,23,Backend,Abdullah Nur Hudi
669,Back End,Express.js,S1,23,Backend,Wahyu Fauzan
670,Back End,Express.js,S1,23,Backend,Chairul Rizqi
671,Back End,Express.js,S1,23,Backend,Vania Kylie
672,Back End,Express.js,S1,23,Backend,Sandrian Yulianto
673,Data Engineering,Data Integration,S2,25,ML,Azis Sofyanto
674,Data Engineering,Data Integration,S2,25,ML,Gabriel Kheisa
675,Data Engineering,Data Integration,S2,25,ML,Suci Rahmadani
676,Data Engineering,Data Integration,S2,25,ML,Christopher Kristianto
677,Data Engineering,Data Integration,S2,25,ML,Rikip Ginanjar
678,Classification & Regression,Logistic Regression,S3,23,ML,Azis Sofyanto
679,Classification & Regression,Logistic Regression,S3,23,ML,Bagja Kurniadi
680,Classification & Regression,Logistic Regression,S3,23,ML,Putu Gede Agung Karna Sampalan
681,Classification & Regression,Logistic Regression,S3,23,ML,Rikip Ginanjar
682,Classification & Regression,Logistic Regression,S3,23,ML,Suci Rahmadani
683,Computer Vision,Optical Character Recognition,S2,25,ML,Alvin Tan
684,Computer Vision,Optical Character Recognition,S2,25,ML,Bagja Kurniadi
685,Computer Vision,Optical Character Recognition,S2,25,ML,Farel Eden
686,Computer Vision,Optical Character Recognition,S2,25,ML,Andhika Zulfikri
687,Computer Vision,Optical Character Recognition,S2,25,ML,Nyoman Satiya Najwa Sadha
688,Time-series,ARIMA,S2,16,ML,Suci Rahmadani
689,Time-series,ARIMA,S2,16,ML,Nyoman Satiya Najwa Sadha
690,Time-series,ARIMA,S2,16,ML,Sarah Sema Khairunisa
691,Time-series,ARIMA,S2,16,ML,Gabriel Kheisa
692,Time-series,ARIMA,S2,16,ML,I Putu Ranantha Nugraha Suparta
693,Back End,Django,S2,6,Backend,Sandrian Yulianto
694,Back End,Django,S2,6,Backend,Chairul Rizqi
695,Time-series,LSTM,S3,9,ML,Gabriel Kheisa
696,Time-series,LSTM,S3,9,ML,Azis Sofyanto
697,Computer Vision,Face Recognition,S1,23,ML,Nyoman Satiya Najwa Sadha
698,Computer Vision,Face Recognition,S1,23,ML,I Putu Ranantha Nugraha Suparta
699,Computer Vision,Face Recognition,S1,23,ML,Putu Gede Agung Karna Sampalan
700,Computer Vision,Face Recognition,S1,23,ML,Gabriel Kheisa
701,Computer Vision,Face Recognition,S1,23,ML,Sarah Sema Khairunisa
702,Front End,Angular,S1,12,Frontend,Abiyyu Diora Haqi
703,Front End,Angular,S1,12,Frontend,Andi Rezal Oktavianto
704,Front End,Angular,S1,12,Frontend,Muhammad Raden Syawali Akbar
705,Front End,Angular,S1,12,Frontend,Imam
706,Speech / Audio,Speaker Recognition,S1,9,ML,Sarah Sema Khairunisa
707,Speech / Audio,Speaker Recognition,S1,9,ML,Farel Eden
708,Front End,React,S1,15,Frontend,Muhammad Raden Syawali Akbar
709,Front End,React,S1,15,Frontend,Abiyyu Diora Haqi
710,Front End,React,S1,15,Frontend,Andi Rezal Oktavianto
711,Front End,React,S1,15,Frontend,Iga Narendra Pramawijaya
712,Front End,React,S1,15,Frontend,Imam
713,Front End,Angular,S1,25,Frontend,Muhammad Raden Syawali Akbar
714,Front End,Angular,S1,25,Frontend,Imam
715,Front End,Angular,S1,25,Frontend,Iga Narendra Pramawijaya
716,Front End,Angular,S1,25,Frontend,Andi Rezal Oktavianto
717,Front End,Angular,S1,25,Frontend,Abiyyu Diora Haqi
718,Front End,Angular,S1,9,Frontend,Iga Narendra Pramawijaya
719,Front End,Angular,S1,9,Frontend,Imam
720,Back End,Django,S2,10,Backend,Sandrian Yulianto
721,Back End,Django,S2,10,Backend,Wahyu Fauzan
722,Back End,Django,S2,10,Backend,Abdullah Nur Hudi
723,Back End,Django,S2,10,Backend,Chairul Rizqi
724,Computer Vision,Face Recognition,S2,19,ML,Bagja Kurniadi
725,Computer Vision,Face Recognition,S2,19,ML,Nyoman Satiya Najwa Sadha
726,Computer Vision,Face Recognition,S2,19,ML,I Putu Ranantha Nugraha Suparta
727,Computer Vision,Face Recognition,S2,19,ML,Farel Eden
728,Computer Vision,Face Recognition,S2,19,ML,Azis Sofyanto
729,Front End,React,S1,23,Frontend,Imam
730,Front End,React,S1,23,Frontend,Andi Rezal Oktavianto
731,Front End,React,S1,23,Frontend,Muhammad Raden Syawali Akbar
732,Front End,React,S1,23,Frontend,Abiyyu Diora Haqi
733,Front End,React,S1,23,Frontend,Iga Narendra Pramawijaya
734,Time-series,ARIMA,S1,7,ML,Alvin Tan
735,Time-series,ARIMA,S1,7,ML,Christopher Kristianto
736,NLP,Topic Modeling,S1,15,ML,Putu Gede Agung Karna Sampalan
737,NLP,Topic Modeling,S1,15,ML,Nyoman Satiya Najwa Sadha
738,NLP,Topic Modeling,S1,15,ML,Gabriel Kheisa
739,NLP,Topic Modeling,S1,15,ML,Bagja Kurniadi
740,NLP,Topic Modeling,S1,15,ML,Alvin Tan
741,Computer Vision,Face Recognition,S3,17,ML,Christopher Kristianto
742,Computer Vision,Face Recognition,S3,17,ML,Gabriel Kheisa
743,Computer Vision,Face Recognition,S3,17,ML,Sarah Sema Khairunisa
744,Computer Vision,Face Recognition,S3,17,ML,Rikip Ginanjar
745,Computer Vision,Face Recognition,S3,17,ML,Andhika Zulfikri
746,Front End,Angular,S2,28,Frontend,Muhammad Raden Syawali Akbar
747,Front End,Angular,S2,28,Frontend,Abiyyu Diora Haqi
748,Front End,Angular,S2,28,Frontend,Iga Narendra Pramawijaya
749,Front End,Angular,S2,28,Frontend,Andi Rezal Oktavianto
750,Front End,Angular,S2,28,Frontend,Imam
751,Front End,Angular,S3,21,Frontend,Abiyyu Diora Haqi
752,Front End,Angular,S3,21,Frontend,Andi Rezal Oktavianto
753,Front End,Angular,S3,21,Frontend,Muhammad Raden Syawali Akbar
754,Front End,Angular,S3,21,Frontend,Imam
755,Front End,Angular,S3,21,Frontend,Iga Narendra Pramawijaya
756,Classification & Regression,Random Forest,S1,5,ML,Suci Rahmadani
757,Classification & Regression,Random Forest,S1,5,ML,Gabriel Kheisa
758,Back End,Flask,S3,15,Backend,Wahyu Fauzan
